364515094|41.984089|2.626920
364515096|41.984143|2.626719
364515099|41.984271|2.626544
364515102|41.984539|2.626491
364515106|41.984707|2.626222
364515110|41.984841|2.625967
364515112|41.985002|2.625510
364515128|41.985049|2.625389
364515143|41.985231|2.625242
364515150|41.985459|2.625114
364515156|41.985627|2.625067
364515158|41.985774|2.625101
364515162|41.986097|2.625081
364515165|41.986264|2.624987
364515168|41.986452|2.624832
364515172|41.986734|2.624691
364515174|41.986942|2.624725
364515179|41.987130|2.624705
364515184|41.987312|2.624597
364515188|41.987439|2.624658
364515192|41.987654|2.624792
364515194|41.987822|2.624805
364515196|41.988084|2.624779
364515198|41.988366|2.624617
364515200|41.988567|2.624443
364515201|41.988862|2.624302
364515204|41.989084|2.624356
364515206|41.989258|2.624490
364515208|41.989601|2.624826
364515209|41.990098|2.625255
364515211|41.990353|2.625369
364515214|41.990447|2.625584
364515216|41.990621|2.626115
364515220|41.990843|2.626665
364515224|41.990910|2.626974
364515226|41.991011|2.627397
364515228|41.991246|2.627726
364515232|41.991494|2.628189
364515235|41.991796|2.628431
364515238|41.992145|2.628699
364515239|41.992481|2.628739
364515242|41.992756|2.628632
364515245|41.992867|2.628554
364515246|41.992970|2.628576
364515250|41.993077|2.629078
364515252|41.993176|2.629164
364515256|41.993258|2.629151
364515258|41.993404|2.629065
364515264|41.993589|2.628747
364515356|41.993683|2.628657
364515363|41.993868|2.628636
364515367|41.994018|2.628481
364515368|41.994585|2.627794
364515371|41.994762|2.627721
364515373|41.995269|2.627553
364515376|41.995552|2.627385
364515378|41.995685|2.627304
364515381|41.995844|2.627257
364515387|41.996085|2.627231
364515391|41.996330|2.626990
364515396|41.996506|2.626586
364515400|41.996592|2.626298
364515405|41.996709|2.625764
364515411|41.996746|2.625510
364515417|41.996870|2.625312
364515421|41.997130|2.625009
364515426|41.997458|2.624650
364515431|41.997631|2.624397
364515435|41.997897|2.624100
364515444|41.998163|2.623673
364515448|41.998442|2.623172
364515455|41.998708|2.622516
364515462|41.998813|2.621971
369473791|41.999092|2.621324
364515468|41.999141|2.620777
